gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Tmem237,1,59100590,59120408,protein_coding,-1,19818,chr1_59100590_59120408
G730003C15Rik,1,59119833,59122141,antisense,1,2308,chr1_59119833_59122141
Mpp4,1,59120935,59163389,protein_coding,-1,42454,chr1_59120935_59163389
Gm29017,1,59151047,59169320,antisense,1,18273,chr1_59151047_59169320
Als2,1,59162926,59237231,protein_coding,-1,74305,chr1_59162926_59237231
Cdk15,1,59256906,59352993,protein_coding,1,96087,chr1_59256906_59352993
Gm29016,1,59378930,59392299,lincRNA,1,13369,chr1_59378930_59392299
Fzd7,1,59482424,59486955,protein_coding,1,4531,chr1_59482424_59486955
Gm973,1,59516264,59636417,protein_coding,1,120153,chr1_59516264_59636417
Gm28411,1,59532991,59549521,antisense,-1,16530,chr1_59532991_59549521
Sumo1,1,59586558,59670834,protein_coding,-1,84276,chr1_59586558_59670834
Nop58,1,59684971,59719044,protein_coding,1,34073,chr1_59684971_59719044
Bmpr2,1,59763400,59879014,protein_coding,1,115614,chr1_59763400_59879014
Fam117b,1,59913006,59985346,protein_coding,1,72340,chr1_59913006_59985346
Ica1l,1,59982490,60043184,protein_coding,-1,60694,chr1_59982490_60043184
Wdr12,1,60069785,60098645,protein_coding,-1,28860,chr1_60069785_60098645
Carf,1,60098247,60153953,protein_coding,1,55706,chr1_60098247_60153953
Nbeal1,1,60180599,60338328,protein_coding,1,157729,chr1_60180599_60338328
Cyp20a1,1,60343323,60388060,protein_coding,1,44737,chr1_60343323_60388060
Abi2,1,60409619,60481158,protein_coding,1,71539,chr1_60409619_60481158
Raph1,1,60482292,60567104,protein_coding,-1,84812,chr1_60482292_60567104
Cd28,1,60716800,60773359,protein_coding,1,56559,chr1_60716800_60773359
Gm11579,1,60775480,60787527,lincRNA;lncRNA,-1,12047,chr1_60775480_60787527
2310016D23Rik,1,60778843,60803790,lincRNA,1,24947,chr1_60778843_60803790
Ctla4,1,60887000,60942198,protein_coding,1,55198,chr1_60887000_60942198
Icos,1,60977927,61000320,protein_coding,1,22393,chr1_60977927_61000320
Gm11587,1,61301909,61307746,lincRNA,1,5837,chr1_61301909_61307746
9530026F06Rik,1,61378432,61395904,lincRNA,1,17472,chr1_61378432_61395904
Gm11588,1,61440101,61469475,lincRNA,1,29374,chr1_61440101_61469475
Gm28449,1,61474951,61476028,lincRNA,1,1077,chr1_61474951_61476028
4930587A21Rik,1,61616943,61621149,lincRNA,-1,4206,chr1_61616943_61621149
Pard3b,1,61638824,62642284,protein_coding,1,1003460,chr1_61638824_62642284
Pard3bos1,1,61767415,61851540,antisense,-1,84125,chr1_61767415_61851540
Pard3bos3,1,62456725,62499261,antisense,-1,42536,chr1_62456725_62499261
Gm29084,1,62534491,62535942,antisense,-1,1451,chr1_62534491_62535942
Nrp2,1,62703285,62818695,protein_coding,1,115410,chr1_62703285_62818695
Gm29083,1,62714723,62718073,antisense,-1,3350,chr1_62714723_62718073
Gm4208,1,62821355,62832370,lincRNA,-1,11015,chr1_62821355_62832370
Ino80d,1,62958418,63114667,protein_coding,-1,156249,chr1_62958418_63114667
Ino80dos,1,63113078,63158290,lincRNA,1,45212,chr1_63113078_63158290
Ndufs1,1,63143596,63176833,protein_coding,-1,33237,chr1_63143596_63176833
Eef1b2,1,63176825,63180486,protein_coding,1,3661,chr1_63176825_63180486
Gpr1,1,63182691,63214543,protein_coding,-1,31852,chr1_63182691_63214543
Gm11608,1,63266848,63273120,lincRNA,-1,6272,chr1_63266848_63273120
Zdbf2,1,63273265,63314576,protein_coding,1,41311,chr1_63273265_63314576
Adam23,1,63445891,63596276,protein_coding,1,150385,chr1_63445891_63596276
Gm39653,1,63615968,63620819,protein_coding,1,4851,chr1_63615968_63620819
Dytn,1,63622851,63686927,protein_coding,-1,64076,chr1_63622851_63686927
Mdh1b,1,63698819,63730318,protein_coding,-1,31499,chr1_63698819_63730318
Fastkd2,1,63730614,63754655,protein_coding,1,24041,chr1_63730614_63754655
4933402D24Rik,1,63754907,63769267,protein_coding,-1,14360,chr1_63754907_63769267
Gm13749,1,63964727,63968999,lincRNA,1,4272,chr1_63964727_63968999
Klf7,1,64029447,64122282,protein_coding,-1,92835,chr1_64029447_64122282
Gm13748,1,64078654,64090782,antisense,1,12128,chr1_64078654_64090782
Gm28981,1,64185991,64303043,lincRNA,-1,117052,chr1_64185991_64303043
Creb1,1,64532645,64604548,protein_coding,1,71903,chr1_64532645_64604548
Mettl21a,1,64606473,64617242,protein_coding,-1,10769,chr1_64606473_64617242
Gm28982,1,64617784,64626033,lincRNA,1,8249,chr1_64617784_64626033
Gm29152,1,64649935,64652756,lincRNA,1,2821,chr1_64649935_64652756
Ccnyl1,1,64690455,64725644,protein_coding,1,35189,chr1_64690455_64725644
Fzd5,1,64730558,64737751,protein_coding,-1,7193,chr1_64730558_64737751
Plekhm3,1,64785983,64956824,protein_coding,-1,170841,chr1_64785983_64956824
Akr1cl,1,65012689,65032759,protein_coding,-1,20070,chr1_65012689_65032759
Cryge,1,65048554,65051149,protein_coding,-1,2595,chr1_65048554_65051149
Cryga,1,65100389,65103373,protein_coding,-1,2984,chr1_65100389_65103373
Gm28845,1,65100619,65119558,protein_coding,-1,18939,chr1_65100619_65119558
D630023F18Rik,1,65105285,65123214,protein_coding,-1,17929,chr1_65105285_65123214
Idh1,1,65158616,65186500,protein_coding,-1,27884,chr1_65158616_65186500
Pikfyve,1,65186683,65278695,protein_coding,1,92012,chr1_65186683_65278695
Pth2r,1,65282056,65389244,protein_coding,1,107188,chr1_65282056_65389244
Map2,1,66175273,66442583,protein_coding,1,267310,chr1_66175273_66442583
Gm10558,1,66322276,66328796,antisense,-1,6520,chr1_66322276_66328796
Unc80,1,66468367,66699148,protein_coding,1,230781,chr1_66468367_66699148
Rpe,1,66700831,66719805,protein_coding,1,18974,chr1_66700831_66719805
Kansl1l,1,66719248,66817562,protein_coding,-1,98314,chr1_66719248_66817562
Acadl,1,66830839,66863277,protein_coding,-1,32438,chr1_66830839_66863277
Myl1,1,66924295,66945404,protein_coding,-1,21109,chr1_66924295_66945404
Lancl1,1,67000517,67038872,protein_coding,-1,38355,chr1_67000517_67038872
Cps1,1,67123026,67231259,protein_coding,1,108233,chr1_67123026_67231259
Gm15668,1,67249200,67323609,lincRNA,1,74409,chr1_67249200_67323609
Gm15669,1,67792481,67805324,lincRNA,1,12843,chr1_67792481_67805324
Erbb4,1,68032186,69108059,protein_coding,-1,1075873,chr1_68032186_69108059
Gm28497,1,69441056,69444084,lincRNA,1,3028,chr1_69441056_69444084
Gm29113,1,69490357,69493788,lincRNA,-1,3431,chr1_69490357_69493788
Gm29114,1,69513932,69547707,antisense,1,33775,chr1_69513932_69547707
Ikzf2,1,69531214,69687245,protein_coding,-1,156031,chr1_69531214_69687245
Spag16,1,69826970,70725132,protein_coding,1,898162,chr1_69826970_70725132
Vwc2l,1,70725715,70885397,protein_coding,1,159682,chr1_70725715_70885397
Bard1,1,71027498,71103146,protein_coding,-1,75648,chr1_71027498_71103146
Abca12,1,71242276,71414910,protein_coding,-1,172634,chr1_71242276_71414910
Atic,1,71557150,71579631,protein_coding,1,22481,chr1_71557150_71579631
Fn1,1,71585520,71653200,protein_coding,-1,67680,chr1_71585520_71653200
Apol7d,1,71652837,71662843,antisense,1,10006,chr1_71652837_71662843
Gm28818,1,71894068,71917125,lincRNA,-1,23057,chr1_71894068_71917125
4933417E11Rik,1,71958998,72005195,lincRNA,-1,46197,chr1_71958998_72005195
4930556G22Rik,1,71983681,72038731,lincRNA,-1,55050,chr1_71983681_72038731
Gm4319,1,72107155,72122001,lincRNA,-1,14846,chr1_72107155_72122001
Mreg,1,72159442,72212307,protein_coding,-1,52865,chr1_72159442_72212307
Pecr,1,72259167,72284314,protein_coding,-1,25147,chr1_72259167_72284314
Tmem169,1,72284369,72303104,protein_coding,1,18735,chr1_72284369_72303104
Xrcc5,1,72307427,72394952,protein_coding,1,87525,chr1_72307427_72394952
Smarcal1,1,72583251,72633134,protein_coding,1,49883,chr1_72583251_72633134
Gm39662,1,72641188,72642963,antisense,1,1775,chr1_72641188_72642963
Ankar,1,72642980,72700579,protein_coding,-1,57599,chr1_72642980_72700579
Rpl37a,1,72711290,72713813,protein_coding,1,2523,chr1_72711290_72713813
Igfbp2,1,72824503,72852474,protein_coding,1,27971,chr1_72824503_72852474
Igfbp5,1,72857932,72874884,protein_coding,-1,16952,chr1_72857932_72874884
1700027A15Rik,1,72984844,73025507,antisense,1,40663,chr1_72984844_73025507
Gm29185,1,73269064,73306360,lincRNA,1,37296,chr1_73269064_73306360
D530049I02Rik,1,73398968,73430790,lincRNA,1,31822,chr1_73398968_73430790
Gm29186,1,73528937,73536349,lincRNA,1,7412,chr1_73528937_73536349
6030407O03Rik,1,73618088,73864466,lincRNA,-1,246378,chr1_73618088_73864466
Tns1,1,73910231,74124449,protein_coding,-1,214218,chr1_73910231_74124449
Rufy4,1,74125541,74148223,protein_coding,1,22682,chr1_74125541_74148223
Cxcr2,1,74153989,74161246,protein_coding,1,7257,chr1_74153989_74161246
Arpc2,1,74236084,74268209,protein_coding,1,32125,chr1_74236084_74268209
Aamp,1,74279840,74284738,protein_coding,-1,4898,chr1_74279840_74284738
Gm28364,1,74281161,74281866,antisense,1,705,chr1_74281161_74281866
Pnkd,1,74284930,74353694,protein_coding,1,68764,chr1_74284930_74353694
Tmbim1,1,74288247,74305622,protein_coding,-1,17375,chr1_74288247_74305622
Catip,1,74362108,74369321,protein_coding,1,7213,chr1_74362108_74369321
Slc11a1,1,74375195,74386062,protein_coding,1,10867,chr1_74375195_74386062
Ctdsp1,1,74391509,74397285,protein_coding,1,5776,chr1_74391509_74397285
Vil1,1,74409376,74435559,protein_coding,1,26183,chr1_74409376_74435559
Usp37,1,74435511,74544284,protein_coding,-1,108773,chr1_74435511_74544284
Cnot9,1,74506058,74530842,protein_coding,1,24784,chr1_74506058_74530842
Plcd4,1,74542888,74567794,protein_coding,1,24906,chr1_74542888_74567794
Zfp142,1,74565127,74588246,protein_coding,-1,23119,chr1_74565127_74588246
Bcs1l,1,74588289,74592443,protein_coding,1,4154,chr1_74588289_74592443
Rnf25,1,74593748,74601397,protein_coding,-1,7649,chr1_74593748_74601397
Stk36,1,74601445,74636894,protein_coding,1,35449,chr1_74601445_74636894
Ttll4,1,74661745,74703730,protein_coding,1,41985,chr1_74661745_74703730
Cyp27a1,1,74713574,74737892,protein_coding,1,24318,chr1_74713574_74737892
Prkag3,1,74738922,74749221,protein_coding,-1,10299,chr1_74738922_74749221
Wnt6,1,74771892,74785322,protein_coding,1,13430,chr1_74771892_74785322
Gm29539,1,74774943,74777405,antisense,-1,2462,chr1_74774943_74777405
Wnt10a,1,74791516,74804179,protein_coding,1,12663,chr1_74791516_74804179
Cdk5r2,1,74854934,74857732,protein_coding,1,2798,chr1_74854934_74857732
Fev,1,74881509,74885419,protein_coding,-1,3910,chr1_74881509_74885419
Cryba2,1,74889934,74893143,protein_coding,-1,3209,chr1_74889934_74893143
Cfap65,1,74902071,74935599,protein_coding,-1,33528,chr1_74902071_74935599
Gm15841,1,74902371,74907653,antisense,1,5282,chr1_74902371_74907653
Ihh,1,74945315,74951672,protein_coding,-1,6357,chr1_74945315_74951672
Nhej1,1,74967139,75125200,protein_coding,-1,158061,chr1_74967139_75125200
Slc23a3,1,75125541,75133890,protein_coding,-1,8349,chr1_75125541_75133890
Cnppd1,1,75134554,75142711,protein_coding,-1,8157,chr1_75134554_75142711
Retreg2,1,75142778,75147913,protein_coding,1,5135,chr1_75142778_75147913
Zfand2b,1,75168646,75171629,protein_coding,1,2983,chr1_75168646_75171629
Abcb6,1,75171717,75180392,protein_coding,-1,8675,chr1_75171717_75180392
Atg9a,1,75180860,75192196,protein_coding,-1,11336,chr1_75180860_75192196
Ankzf1,1,75192151,75199387,protein_coding,1,7236,chr1_75192151_75199387
Glb1l,1,75198236,75210813,protein_coding,-1,12577,chr1_75198236_75210813
Stk16,1,75210838,75215606,protein_coding,1,4768,chr1_75210838_75215606
Tuba4a,1,75214228,75219865,protein_coding,-1,5637,chr1_75214228_75219865
A630095N17Rik,1,75220095,75232102,protein_coding,-1,12007,chr1_75220095_75232102
Dnajb2,1,75236406,75245692,protein_coding,1,9286,chr1_75236406_75245692
Ptprn,1,75247027,75264502,protein_coding,-1,17475,chr1_75247027_75264502
Gm28294,1,75252322,75257427,antisense,1,5105,chr1_75252322_75257427
Resp18,1,75272199,75278415,protein_coding,-1,6216,chr1_75272199_75278415
Gm28902,1,75272605,75275652,antisense,1,3047,chr1_75272605_75275652
Dnpep,1,75307896,75317990,protein_coding,-1,10094,chr1_75307896_75317990
Des,1,75360329,75368579,protein_coding,1,8250,chr1_75360329_75368579
Gm15179,1,75368212,75375012,antisense,-1,6800,chr1_75368212_75375012
Speg,1,75375297,75432320,protein_coding,1,57023,chr1_75375297_75432320
Gm15178,1,75392131,75396363,antisense,-1,4232,chr1_75392131_75396363
Gmppa,1,75435930,75443179,protein_coding,1,7249,chr1_75435930_75443179
Asic4,1,75450436,75474343,protein_coding,1,23907,chr1_75450436_75474343
Chpf,1,75474569,75479307,protein_coding,-1,4738,chr1_75474569_75479307
Obsl1,1,75479310,75506452,protein_coding,-1,27142,chr1_75479310_75506452
Tmem198,1,75479532,75485705,protein_coding,1,6173,chr1_75479532_75485705
Inha,1,75507077,75510366,protein_coding,1,3289,chr1_75507077_75510366
Stk11ip,1,75521529,75537335,protein_coding,1,15806,chr1_75521529_75537335
Slc4a3,1,75546266,75562172,protein_coding,1,15906,chr1_75546266_75562172
Gm29069,1,76420692,76528422,lincRNA,1,107730,chr1_76420692_76528422
Gm816,1,76890472,77027792,lincRNA,-1,137320,chr1_76890472_77027792
Epha4,1,77367185,77515088,protein_coding,-1,147903,chr1_77367185_77515088
Gm28386,1,77515280,77517128,lincRNA,1,1848,chr1_77515280_77517128
Gm28387,1,77942966,77972376,lincRNA,-1,29410,chr1_77942966_77972376
Pax3,1,78101267,78197134,protein_coding,-1,95867,chr1_78101267_78197134
Sgpp2,1,78310345,78420289,protein_coding,1,109944,chr1_78310345_78420289
Gm28410,1,78325628,78340106,antisense,-1,14478,chr1_78325628_78340106
Farsb,1,78417975,78488897,protein_coding,-1,70922,chr1_78417975_78488897
BC035947,1,78497026,78512158,protein_coding,-1,15132,chr1_78497026_78512158
Mogat1,1,78510991,78538173,protein_coding,1,27182,chr1_78510991_78538173
5730419F03Rik,1,78595031,78609508,lincRNA,-1,14477,chr1_78595031_78609508
Gm29611,1,78615467,78620165,lincRNA,1,4698,chr1_78615467_78620165
Acsl3,1,78657825,78707743,protein_coding,1,49918,chr1_78657825_78707743
Gm29536,1,78791623,79224511,lincRNA,-1,432888,chr1_78791623_79224511
Kcne4,1,78816758,78820028,protein_coding,1,3270,chr1_78816758_78820028
Scg2,1,79434669,79440120,protein_coding,-1,5451,chr1_79434669_79440120
Ap1s3,1,79606876,79671972,protein_coding,-1,65096,chr1_79606876_79671972
Wdfy1,1,79702262,79776143,protein_coding,-1,73881,chr1_79702262_79776143
Mrpl44,1,79776018,79781445,protein_coding,1,5427,chr1_79776018_79781445
Serpine2,1,79794197,79861180,protein_coding,-1,66983,chr1_79794197_79861180
9830004L10Rik,1,80184719,80192073,lincRNA,1,7354,chr1_80184719_80192073
Fam124b,1,80198706,80218473,protein_coding,-1,19767,chr1_80198706_80218473
Cul3,1,80264923,80340480,protein_coding,-1,75557,chr1_80264923_80340480
Gm29125,1,80382822,80386251,lincRNA,1,3429,chr1_80382822_80386251
1700016L21Rik,1,80445932,80479867,antisense,1,33935,chr1_80445932_80479867
Gm45261,1,80449597,80461448,protein_coding,-1,11851,chr1_80449597_80461448
Dock10,1,80501073,80758527,protein_coding,-1,257454,chr1_80501073_80758527
Nyap2,1,81076950,81341764,protein_coding,1,264814,chr1_81076950_81341764
Irs1,1,82233101,82291416,protein_coding,-1,58315,chr1_82233101_82291416
Gm9747,1,82233112,82235933,protein_coding,1,2821,chr1_82233112_82235933
Rhbdd1,1,82316452,82445366,protein_coding,1,128914,chr1_82316452_82445366
Gm28940,1,82392493,82402746,antisense,-1,10253,chr1_82392493_82402746
Col4a4,1,82448423,82586849,protein_coding,-1,138426,chr1_82448423_82586849
Col4a3,1,82586921,82722059,protein_coding,1,135138,chr1_82586921_82722059
Mff,1,82724890,82752394,protein_coding,1,27504,chr1_82724890_82752394
Tm4sf20,1,82756649,82768461,protein_coding,-1,11812,chr1_82756649_82768461
Agfg1,1,82839483,82901182,protein_coding,1,61699,chr1_82839483_82901182
A030005L19Rik,1,82913325,82914130,protein_coding,1,805,chr1_82913325_82914130
A030014E15Rik,1,82924917,82925712,protein_coding,1,795,chr1_82924917_82925712
Slc19a3,1,83012523,83038448,protein_coding,-1,25925,chr1_83012523_83038448
Krtap28-10,1,83041524,83042480,protein_coding,-1,956,chr1_83041524_83042480
Gm47969,1,83044932,83045946,protein_coding,1,1014,chr1_83044932_83045946
Krtap28-13,1,83060930,83061921,protein_coding,1,991,chr1_83060930_83061921
Daw1,1,83159752,83210574,protein_coding,1,50822,chr1_83159752_83210574
Sphkap,1,83254139,83408200,protein_coding,-1,154061,chr1_83254139_83408200
4933436I20Rik,1,83659550,83911644,lincRNA,-1,252094,chr1_83659550_83911644
Pid1,1,84036296,84364180,protein_coding,-1,327884,chr1_84036296_84364180
Dner,1,84369839,84696221,protein_coding,-1,326382,chr1_84369839_84696221
Trip12,1,84721189,84840516,protein_coding,-1,119327,chr1_84721189_84840516
Fbxo36,1,84839841,84900487,protein_coding,1,60646,chr1_84839841_84900487
Slc16a14,1,84905898,84935134,protein_coding,-1,29236,chr1_84905898_84935134
C130026I21Rik,1,84992690,85270566,protein_coding,-1,277876,chr1_84992690_85270566
A530040E14Rik,1,85105946,85114035,antisense,1,8089,chr1_85105946_85114035
Gm16028,1,85246851,85255465,antisense,1,8614,chr1_85246851_85255465
Gm16025,1,85326729,85342615,lincRNA,1,15886,chr1_85326729_85342615
Gm16092,1,85511133,85527161,lincRNA,-1,16028,chr1_85511133_85527161
G530012D18Rik,1,85575676,85577295,protein_coding,1,1619,chr1_85575676_85577295
Sp110,1,85576899,85598817,protein_coding,-1,21918,chr1_85576899_85598817
Sp140,1,85600378,85645037,protein_coding,1,44659,chr1_85600378_85645037
Gm10552,1,85604085,85611896,antisense,-1,7811,chr1_85604085_85611896
Gm17017,1,85641222,85650585,antisense,-1,9363,chr1_85641222_85650585
Sp100,1,85649988,85709998,protein_coding,1,60010,chr1_85649988_85709998
A630001G21Rik,1,85717083,85778643,protein_coding,-1,61560,chr1_85717083_85778643
9930111H07Rik,1,85775271,85784694,lincRNA,1,9423,chr1_85775271_85784694
Cab39,1,85793441,85851576,protein_coding,1,58135,chr1_85793441_85851576
Itm2c,1,85894281,85908675,protein_coding,1,14394,chr1_85894281_85908675
4933407L21Rik,1,85928483,85940624,protein_coding,1,12141,chr1_85928483_85940624
Gm28884,1,85933247,85937332,antisense,-1,4085,chr1_85933247_85937332
Gpr55,1,85938318,85961007,protein_coding,-1,22689,chr1_85938318_85961007
Gm28100,1,85972365,85986917,lincRNA,-1,14552,chr1_85972365_85986917
Spata3,1,86016816,86029958,protein_coding,1,13142,chr1_86016816_86029958
2810459M11Rik,1,86045863,86055456,protein_coding,1,9593,chr1_86045863_86055456
Psmd1,1,86064387,86139151,protein_coding,1,74764,chr1_86064387_86139151
Htr2b,1,86099026,86111970,protein_coding,-1,12944,chr1_86099026_86111970
Gm21972,1,86133637,86162788,protein_coding,1,29151,chr1_86133637_86162788
Armc9,1,86154780,86278284,protein_coding,1,123504,chr1_86154780_86278284
Gm16341,1,86275509,86301375,antisense,-1,25866,chr1_86275509_86301375
B3gnt7,1,86302832,86307305,protein_coding,1,4473,chr1_86302832_86307305
Gm28626,1,86303195,86304059,antisense,-1,864,chr1_86303195_86304059
Ncl,1,86344719,86359400,protein_coding,-1,14681,chr1_86344719_86359400
Nmur1,1,86386303,86426228,protein_coding,-1,39925,chr1_86386303_86426228
Ptma,1,86526726,86530712,protein_coding,1,3986,chr1_86526726_86530712
Pde6d,1,86542994,86582629,protein_coding,-1,39635,chr1_86542994_86582629
Cops7b,1,86582904,86609375,protein_coding,1,26471,chr1_86582904_86609375
Nppc,1,86666291,86670571,protein_coding,-1,4280,chr1_86666291_86670571
Dis3l2,1,86703808,87050095,protein_coding,1,346287,chr1_86703808_87050095
Gm28375,1,86929387,87057596,antisense,-1,128209,chr1_86929387_87057596
Gm29371,1,87080171,87096418,lincRNA,1,16247,chr1_87080171_87096418
Gm29374,1,87142874,87146983,lincRNA,-1,4109,chr1_87142874_87146983
Ecel1,1,87147655,87156521,protein_coding,-1,8866,chr1_87147655_87156521
Prss56,1,87183313,87188405,protein_coding,1,5092,chr1_87183313_87188405
Chrnd,1,87190607,87200070,protein_coding,1,9463,chr1_87190607_87200070
Chrng,1,87204657,87212694,protein_coding,1,8037,chr1_87204657_87212694
Eif4e2,1,87213914,87240488,protein_coding,1,26574,chr1_87213914_87240488
Efhd1,1,87264363,87310839,protein_coding,1,46476,chr1_87264363_87310839
Gigyf2,1,87326998,87450796,protein_coding,1,123798,chr1_87326998_87450796
Kcnj13,1,87386363,87394729,protein_coding,-1,8366,chr1_87386363_87394729
Ngef,1,87476834,87573870,protein_coding,-1,97036,chr1_87476834_87573870
Neu2,1,87509889,87597845,protein_coding,1,87956,chr1_87509889_87597845
